date,month,temper,rainfall,water_temper,in_bod,in_cod,in_ss,in_tn,in_tp,in_bac,flux
20190227,2,3,0.4,13.4,123,94.6,110,37.897,4.269,190000,14598
20190228,2,6,0.2,14.3,236.4,182,477.5,49.172,6.182,280000,15239
20190201,2,2,0,15.1,94.5,78.8,67,15.026,1.912,5200,13926
20190202,2,0,0,12.3,92.4,77,86,14.958,1.117,2900,10563
20190203,2,1,5.3,12.8,83.4,69.4,198,18.736,3.387,120000,12335
20190204,2,2,0,16.5,131.1,109.2,404,20.3,1.915,98000,10143
20190205,2,2,0,14.8,93.9,78.2,104,36.847,3.599,42000,9943
20190206,2,1,0,15.8,81.6,68,94,31.244,3.351,38000,9839
20190207,2,3,0,13.5,92.1,76.8,184,39.289,4.543,50000,11411
20190208,2,4,0,13.6,81.3,67.8,110,16,1.418,21000,11449
20190209,2,3,0,13.9,67.2,56,38,13.357,0.94,14000,12608
20190210,2,2,0,13.5,71.7,59.8,60,12.04,0.665,7300,11884
20190211,2,3,0,13,76.5,63.8,78,15.398,1.427,14000,10844
20190212,2,0,0,14.3,68.1,56.8,48,15.765,0.998,13000,13176
20190213,2,-1,0,14.8,69.3,57.8,50,14.016,0.859,8200,14108
20190214,2,1,0.1,13.9,65.5,54.6,68,18.563,1.416,7200,14203
20190215,2,3,0,15.1,76.8,64,58,20.033,1.398,6400,14174
20190216,2,2,0.3,13.9,72.3,60.2,50,12.159,0.948,6600,12297
20190217,2,1,0,13,107.4,89.6,318,34.673,3.468,36000,11023
20190218,2,1,0,14.4,70.2,58.4,70,16.407,1.332,32000,13523
20190219,2,2,17,12.9,67.8,56.6,128,15.495,1.993,80000,16583
20190220,2,4,0,15.4,86.1,71.8,47,12.994,1.079,44000,14820
20190221,2,4,0,14.8,78,65,72,14.457,1.381,27000,13309
20190222,2,4,0,15.8,102.6,85.4,58,21.667,0.858,25000,13896
20190223,2,4,0,15.1,79.8,66.6,40,13.933,1.204,19000,13574
20190224,2,3,0,15.5,70.8,59,50,10.443,0.467,22000,13474
20190225,2,2,0,16.5,98.1,81.8,68,18.752,1.671,25000,12188
20190226,2,1,0,15.4,104.1,86.8,68,22.468,0.999,22000,14749
20190227,2,3,0.4,17,68.4,57,34,11.751,0.782,19000,13373
20190228,2,6,0.2,16.9,96,80,114,18.329,1.644,21000,14165
20190201,2,2,0,13.5,258,129.2,192,43.59,4.126,180000,13776
20190202,2,0,0,13.1,206.4,103.1,152,41.277,4.433,160000,12101
20190203,2,1,5.3,13.1,226.2,113.2,194,48.573,4.113,200000,12355
20190204,2,2,0,14.9,230.4,115.2,188,56.261,5.656,220000,12093
20190205,2,2,0,13.9,211.2,105.7,186,42.319,4.45,170000,8442
20190206,2,1,0,16.1,180.6,90.2,190,50.528,5.443,140000,9580
20190207,2,3,0,13.8,212.4,106.3,178,46.263,4.473,180000,10397
20190208,2,4,0,12.5,273,136.3,202,43.362,4.929,180000,11122
20190209,2,3,0,12,231,115.4,138,44.101,4.167,79000,11521
20190210,2,2,0,12.3,186,93.1,136,35.276,3.706,54000,11440
20190211,2,3,0,12.7,208.8,104.3,192,43.969,4.521,260000,14321
20190212,2,0,0,12,247.2,123.7,190,44.126,4.362,200000,12400
20190213,2,-1,0,12.8,245,122.6,170,43.448,4.236,170000,12912
20190214,2,1,0.1,13,242,11.1,180,43.219,4.128,200000,13572
20190215,2,3,0,13.4,238,119.2,240,35.738,4.097,160000,13231
20190216,2,2,0.3,13.1,247.2,123.7,220,43.434,4.041,220000,12622
20190217,2,1,0,11.6,177,88.6,128,43.168,3.933,120000,11545
20190218,2,1,0,12.8,219,109.4,198,44.097,4.505,230000,12705
20190219,2,2,17,11.2,232.8,116.3,254,39.897,4.269,350000,15461
20190220,2,4,0,13.8,230,114.9,158,41.349,4.405,260000,10654
20190221,2,4,0,13.4,357,178.4,216,45.603,4.599,210000,11161
20190222,2,4,0,13,228,114,160,42.542,4.033,190000,12928
20190223,2,4,0,14.6,222,110.9,184,34.322,3.88,160000,12540
20190224,2,3,0,14.8,235.8,118,305,62.376,7.024,270000,12372
20190225,2,2,0,14.5,185.4,92.6,188,39.289,4.455,200000,11032
20190226,2,1,0,14.4,263,131.4,218,45.867,4.854,230000,12499
20190227,2,3,0.4,14.3,226.2,113.1,175,42.347,4.605,180000,11725
20190228,2,6,0.2,14.5,241.8,120.9,176,42.323,4.431,220000,12332
20190201,2,0.6,0,16,201.3,134.2,240,56.436,5.569,115000,14562
20190202,2,4.5,0,14.5,192.9,128.6,260,54.226,5.773,111000,14621
20190203,2,9,0.8,14.2,183.6,122.4,240,54.062,5.896,116000,14190
20190204,2,5.8,0,15.1,198,132,240,46.992,5.193,103000,13854
20190205,2,6.6,0,16.3,216,144,280,53.488,6.151,104000,11139
20190206,2,9.1,0,15.7,210,140,240,54.105,5.995,106000,13986
20190207,2,6.4,0,15.1,204.3,136.2,220,56.983,6.076,102000,14439
20190208,2,1.5,0,14.9,207.3,138.2,220,54.661,5.872,103000,13548
20190209,2,1.7,0,15.2,195.6,130.4,240,55.6,6.233,107000,13610
20190210,2,2.1,0.4,15.6,186.3,124.2,240,56.293,5.982,96000,13927
20190211,2,2.4,0,15.2,196.8,131.2,280,57.464,5.868,108000,13946
20190212,2,3,0,15.1,201.6,134.4,220,58.036,5.668,117000,12896
20190213,2,3.8,0,15.4,215.7,143.8,280,55.404,5.567,121000,12305
20190214,2,2.6,1,16.4,199.5,133,240,56.794,5.482,109000,12622
20190215,2,4.9,0.7,15.6,202.8,135.2,260,57.464,5.654,104000,12745
20190216,2,2.3,0,14.4,194.7,129.8,240,55.177,5.671,110000,12809
20190217,2,2.6,0,14.7,200.4,133.6,220,51.284,5.58,114000,13127
20190218,2,5.9,0,15.8,204,136,240,53.548,5.899,122000,13036
20190219,2,5.5,19.3,14.4,180.3,120.2,220,47.526,4.956,116000,13374
20190220,2,4.7,0,15.1,200.4,133.6,240,54.642,5.375,113000,14111
20190221,2,5.4,0,16,212.1,141.4,240,55.469,5.814,102000,12896
20190222,2,7.3,0,15.8,206.7,137.8,260,59.052,5.918,114000,12732
20190223,2,7.9,0,14.5,194.3,129.5,240,57.525,5.849,106000,12304
20190224,2,8.5,0,14.6,203.6,135.7,220,59.976,5.769,109000,12408
20190225,2,9.8,0,16.5,205.2,136.8,240,60.247,6.088,108000,11526
20190226,2,9.5,0,16.4,200.4,133.6,240,57.908,5.883,104000,11566
20190227,2,10.3,0,16.8,202.8,135.2,220,61.764,5.32,103000,11465
20190228,2,9.3,0.5,16.5,192.6,128.4,260,57.456,5.518,110000,11123
20190201,2,0.4,0,12.6,91.1,88.8,150,31.165,3.231,200000,66310
20190202,2,7,4.2,12.6,91.8,89.4,152.5,32.131,3.174,190000,66730
20190203,2,11.6,21.4,13,108.7,90,153.8,34.688,3.022,210000,81020
20190204,2,6.8,0,12.8,88.9,84,151.3,32.244,3.098,210000,73180
20190205,2,8,0,12.9,90.9,86.4,152.5,34.347,3.098,200000,62980
20190206,2,10.5,0,13.2,91.1,84.4,156.3,35.256,3.022,200000,67552
20190207,2,10.5,0,14.9,97,87.5,160,34.595,3.278,220000,69310
20190208,2,6.6,0,13,99.1,85.5,162,35.361,4.44,230000,65110
20190209,2,2.5,0,12.7,108.1,87,157.5,34.403,3.345,190000,66740
20190210,2,4,0,13.2,103.3,83.4,158.8,35.938,3.364,200000,65320
20190211,2,6.5,0,13.3,91.2,81.5,162,37.905,3.408,220000,64954
20190212,2,2,0,12.5,97,95,157.1,35.341,3.15,190000,61460
20190213,2,7.8,0,13.2,91.8,88,138.6,38.395,3.834,210000,62460
20190214,2,5.5,0,13.2,87,74.4,144.3,35.396,3.121,200000,62852
20190215,2,6.5,1.3,13.5,103.9,113.8,151.7,37.628,3.029,220000,61470
20190216,2,3.2,0,13.2,101.9,84.4,162.5,36.903,3.478,190000,66210
20190217,2,3.2,0,13.1,102.9,82.4,163.8,35.71,3.345,200000,66170
20190218,2,5.7,0,13.3,89.8,87.2,165.7,37.625,3.403,210000,63100
20190219,2,8.5,28.8,11.3,93.8,95.6,168.6,36.046,3.116,210000,88200
20190220,2,9.4,0,13.4,82.8,77.6,147,31.963,2.881,190000,80520
20190221,2,6.9,0,13.5,80.1,81.4,157,30.657,3.063,200000,75110
20190222,2,10.2,0,13.9,83.7,79.3,144,30.084,2.988,210000,77669
20190223,2,9.2,0,13.6,81.5,78.2,166.1,31.619,3.003,190000,72000
20190224,2,9,0,13.7,87.8,79.8,160,32.358,3.06,210000,72070
20190225,2,12.8,0,14.6,86.4,81.8,166,34.651,3.118,220000,68380
20190226,2,12.7,0,15.4,87.4,81.8,166,35.796,3.205,190000,65740
20190227,2,11.6,0,15.5,81.9,76.2,160,35.836,3.16,210000,67050
20190228,2,11.9,0,15.7,89.1,87.5,161,37.561,3.204,220000,67749
20190301,3,4.1,0,7.6,56,38.7,42,16.171,1.526,22000,589
20190302,3,4.9,0,7.5,59.9,55,35,16.099,1.834,16000,583
20190303,3,6.1,0,7.6,35.8,29.2,29,15.547,1.603,8000,585
20190304,3,6.8,0,7.7,62.8,54,44,22.229,1.855,16000,583
20190305,3,6.3,0,7.7,79.8,53.7,57,24.182,2.234,19000,605
20190306,3,8.6,1,8,97.4,42.1,42,24.245,2.035,16000,596
20190307,3,5.3,9,7.9,74.9,55.6,65,24.062,2.057,50000,599
20190308,3,3.8,0,8,58.2,51.9,42,22.387,1.934,23000,599
20190309,3,5.3,0,8,60.3,43.5,49,23.885,1.966,20000,588
20190310,3,5.1,8.5,7.9,59.3,62.7,53,20.549,1.426,22000,592
20190311,3,5.8,2,8.8,62,80.1,35,24.298,1.723,20000,609
20190312,3,5.2,0,8,37.9,31.7,24,20.712,1.423,16000,484
20190313,3,2.5,0,7.9,57.3,47.3,49,26.741,2.117,7000,586
20190314,3,2,0,8.3,66,71.3,98,26.059,2.604,23000,591
20190315,3,4,6,8.4,70.5,54.5,62,26.899,2.066,21000,620
20190316,3,3.6,0,8.4,65.9,59.7,53,24.83,2.203,25000,616
20190317,3,3.5,0,8.6,64.5,58.5,47,24.816,1.39,16000,611
20190318,3,4.9,0,8.8,80.2,53.5,116,29.285,2.472,28000,599
20190319,3,8.6,0,8.7,113.1,78.7,116,31.123,2.914,23000,596
20190320,3,9.4,4.5,8.8,145.5,74.6,98,26.971,2.813,30000,588
20190321,3,10,1,8.8,113.4,58.3,62,24.173,2.328,25000,582
20190322,3,5,0,8.7,123.3,60.1,54,24.864,2.53,30000,594
20190323,3,2.5,1,8.9,118.2,60.6,58,24.638,2.374,26000,596
20190324,3,3.3,0,9,120.9,57.6,56,27.504,2.189,32000,595
20190325,3,6.2,0,9,89.2,56.2,30,25.037,2.086,26000,603
20190326,3,8.5,0,9.1,99.9,51.4,38,23.266,1.877,38000,602
20190327,3,11.6,0,9.4,60,56.4,42,42.898,2.206,22000,451
20190328,3,7.4,0,9.8,68.6,52.9,50,40.454,1.843,31000,465
20190329,3,8.1,0,10,72.8,35.4,29,25.296,1.882,36000,498
20190330,3,6.3,8,9.9,56.6,32.7,35,25.651,1.908,21000,529
20190331,3,3.5,0,9.8,59.4,33.7,59,25.219,1.93,27000,525
20190301,3,4.1,0,13,136.2,90.9,158,44.803,4.33,65000,1691
20190302,3,4.9,0,13.6,130.5,92.9,162,39.206,4.632,71000,1739
20190303,3,6.1,0,13.9,127.2,92.3,178,42.85,4.459,58000,1729
20190304,3,6.8,0,14.1,222.6,129.6,230,41.966,5.23,92000,1737
20190305,3,6.3,0,13.7,103.2,108.1,217.5,45.37,5.434,106000,1691
20190306,3,8.6,1,13.7,216.6,139.1,214,46.541,5.89,80000,1696
20190307,3,5.3,9,13.9,163.2,66.5,64,39.206,3.396,16000,1228
20190308,3,3.8,0,13.8,197.4,106.6,188,42.139,5.009,60000,1701
20190309,3,5.3,0,13.8,125.1,87.9,156,40.843,4.361,55000,1713
20190310,3,5.1,8.5,14.2,123.9,118.5,132,40.445,4.406,62000,1694
20190311,3,5.8,2,14.5,160.8,70.9,84,45.926,4.346,23000,1697
20190312,3,5.2,0,14.5,152.4,74.3,106,44.232,5.009,44000,1731
20190313,3,2.5,0,14.3,147.3,108.6,84,48.24,4.853,39000,1746
20190314,3,2,0,14.2,170.7,146.1,110,46.234,5.234,30000,1713
20190315,3,4,6,14.3,207,116.6,168,44.645,5.688,62000,1689
20190316,3,3.6,0,14.5,147.3,118.2,156,42.331,5.136,69000,1697
20190317,3,3.5,0,14.8,151.5,94.1,166,43.541,4.862,63000,1751
20190318,3,4.9,0,14.9,190.7,114.6,186,50.28,5.734,96000,1740
20190319,3,8.6,0,14.7,192.9,115.9,132,43.877,5.273,65000,1717
20190320,3,9.4,4.5,14.8,251.4,120,130,41.938,4.754,78000,1693
20190321,3,10,1,14.9,255,124.6,140,40.195,4.524,103000,1709
20190322,3,5,0,15.2,232.8,112.1,106,34.565,3.406,90000,1738
20190323,3,2.5,1,15.2,240,120.8,136,40.867,4.49,92000,1769
20190324,3,3.3,0,15.4,225.6,125.6,168,41.966,4.534,84000,1701
20190325,3,6.2,0,15.4,202.8,122,126,47.102,4.752,51000,1693
20190326,3,8.5,0,15.2,199.8,126.8,144,43.728,5.062,68000,1691
20190327,3,11.6,0,15.2,197.4,133.9,144,46.507,5.261,61000,1772
20190328,3,7.4,0,15.4,229.2,119.8,136,42.437,4.918,88000,1725
20190329,3,8.1,0,15.6,203.4,117.2,122,41.323,4.601,78000,1726
20190330,3,6.3,8,15.7,223.8,119.3,122,42.019,4.481,58000,1697
20190331,3,3.5,0,15.6,248.4,123.3,132,41.755,5.112,68000,1700
20190301,3,4.1,0,10.6,116.7,115.1,142,35.112,3.619,46000,5197
20190302,3,4.9,0,10.3,124.2,119.2,136,35.016,3.425,52000,5511
20190303,3,6.1,0,10.2,130.2,113.9,124,33.518,3.206,39000,5281
20190304,3,6.8,0,10.4,170.4,98.6,104,36.797,3.326,34000,5207
20190305,3,6.3,0,10.9,143.4,81.9,116,38.486,4.018,43000,5331
20190306,3,8.6,1,11.3,158.1,110.3,110,45.014,4.188,72000,5318
20190307,3,5.3,9,11.5,155.4,74.3,124,38.309,3.998,53000,5508
20190308,3,3.8,0,11.8,95.1,148.056,240,39.446,6.49,92000,5148
20190309,3,5.3,0,12,114.3,91.491,142,38.669,3.71,42000,5120
20190310,3,5.1,8.5,11.6,117,92.693,128,35.203,3.286,33000,5416
20190311,3,5.8,2,11.5,200,111.7,184,40.978,4.25,31000,5458
20190312,3,5.2,0,11.8,152.6,98.8,124,44.846,4.051,35000,5205
20190313,3,2.5,0,11.8,131.1,113.4,106,33.504,3.281,38000,5215
20190314,3,2,0,11.8,148.5,139.3,168,40.286,4.433,46000,4840
20190315,3,4,6,11.8,183.4,83.2,110,20.453,3.552,34000,5241
20190316,3,3.6,0,11.8,125.7,93.5,148,32.851,3.602,39000,5475
20190317,3,3.5,0,11.4,118.8,80.4,136,28.454,3.566,43000,4969
20190318,3,4.9,0,11.2,126.3,92.9,142,31.118,2.664,42000,5314
20190319,3,8.6,0,11.6,135.3,101.1,310,36.034,3.518,73000,5116
20190320,3,9.4,4.5,11.9,202.2,103.1,140,43.934,4.687,70000,5533
20190321,3,10,1,12.2,263.4,111.8,134,39.25,3.991,73000,5569
20190322,3,5,0,12.5,198,112.1,106,34.565,3.406,65000,5233
20190323,3,2.5,1,12.8,200.4,115.5,148,37.68,3.73,69000,4954
20190324,3,3.3,0,12.4,188.4,115.1,144,38.045,3.799,58000,5252
20190325,3,6.2,0,12.2,156,112.7,128,35.722,3.326,51000,5394
20190326,3,8.5,0,12.4,166.5,123.6,156,42.754,4.622,68000,5165
20190327,3,11.6,0,12.6,169,116.7,128,44.304,5.021,38000,4831
20190328,3,7.4,0,12.9,151.5,110.6,132,35.534,3.379,56000,5049
20190329,3,8.1,0,13.1,150.5,107.6,136,35.462,3.394,49000,5196
20190330,3,6.3,8,13.3,132.3,164.6,130,35.789,3.259,62000,5305
20190331,3,3.5,0,13.1,147.6,168.2,126,36.787,3.178,68000,5360
20190301,3,6,0,14.5,204,156.8,476,40.666,4.439,260000,15746
20190302,3,5,0,10.2,189.6,146,460,40.535,4.864,280000,15015
20190303,3,6,0,11.6,235.8,181.2,700,41.177,3.974,370000,15104
20190304,3,8,0,15.2,220.2,169.2,440,46.318,5.201,350000,14923
20190305,3,6,0,14.7,139.8,107.4,176,42.77,4.493,460000,15474
20190306,3,8,0,15.6,244.2,188,475,27.874,3.71,390000,13422
20190307,3,9,0,15,184.8,140.4,267.5,42.605,5.925,250000,14885
20190308,3,9,0,14.5,246.6,137.6,226,52.906,4.68,280000,15071
20190311,3,3,0,14.4,148.8,117.1,248,42.078,4.584,260000,14278
20190312,3,10,0.8,14.4,235.2,126,264,38.318,4.831,250000,14853
20190313,3,5,0,14.3,180.6,89.4,138,40.477,3.759,200000,14557
20190314,3,4,0,13.9,176.4,93.7,126,34.886,3.962,180000,15270
20190315,3,3,0.9,13.5,186.6,87.1,148,36.226,4.448,160000,15364
20190316,3,4,0,12.9,237.6,91.4,286,43.582,5.262,220000,14644
20190317,3,5,0,12.8,155.4,119.6,912,47.252,5.286,340000,14297
20190318,3,6,0,13.9,151.2,83.1,320,41.744,4.637,220000,15702
20190319,3,10,0,15.6,146.6,112.8,228,44.585,5.353,200000,14583
20190320,3,4,4.4,15.3,150.9,116,166,42.757,4.829,180000,15130
20190321,3,6,0.5,16.5,253.2,146.8,220,37.958,4.156,170000,15731
20190322,3,6,0,14.6,179.6,138,184,42.095,5.377,160000,14109
20190323,3,1,1.8,19.1,193.2,236.7,548,51.496,5.249,260000,14743
20190324,3,4,0,19.4,603,464,728,97.235,12.752,340000,15273
20190325,3,7,0,12.9,283,218,488,50.852,5.463,380000,15046
20190326,3,4,0,15.7,155.1,119.2,237.5,48.799,6.308,290000,13594
20190327,3,10,0,15.9,408,227.3,404,45.29,5.846,320000,14825
20190328,3,15,0,16.7,241.8,186,372.5,44.326,5.236,320000,15094
20190329,3,11,0,16.2,175.8,135.2,342,47.714,5.455,380000,14974
20190330,3,12,3.1,19.2,148.8,114.4,265,30.937,3.957,280000,14409
20190331,3,10,0,16.5,158.4,122,215,22.591,2.745,340000,14890
20190301,3,6,0,17,110.4,69,41,10.278,0.563,8200,13040
20190302,3,5,0,15.2,67,55.8,74,16.981,1.139,20000,13516
20190303,3,6,0,15.4,74,61.6,100,18.332,1.146,36000,13827
20190304,3,8,0,16.9,80.1,66.8,68,14.813,1.006,27000,12654
20190305,3,6,0,17.6,99.3,82.8,60,21.982,0.913,37000,12091
20190306,3,8,0,17.9,93.9,78.2,114,14.237,1.81,51000,14740
20190307,3,9,0,17.6,65.6,54.6,70,10.13,1.29,27000,12633
20190308,3,9,0,16.8,163.2,82.4,54,21.68,1.336,20000,14574
20190309,3,9,0,17.3,67.2,118.4,148,12.085,1.504,41000,13249
20190310,3,6,9.9,16.1,69.9,56.4,72,7.967,0.752,34000,11844
20190311,3,3,0,16.5,73.5,55.8,88,13.065,1.752,35000,11827
20190312,3,10,0.8,17.5,71.1,63.8,64,12.341,1.262,34000,12374
20190313,3,5,0,16.8,84.4,69.4,60,16.43,1.459,26000,14867
20190314,3,4,0,17.1,149.4,58.2,120,14.168,2.069,23000,15300
20190315,3,3,0.9,17.2,156,55.4,50,11.339,0.718,18000,12713
20190316,3,4,0,16.9,98.4,54.6,50,8.99,0.969,22000,14652
20190317,3,5,0,16.7,95.7,53.2,66,7.612,0.773,25000,12944
20190318,3,6,0,16.4,96.6,53.6,74,10.763,1.211,27000,11808
20190319,3,10,0,17.8,79.4,66.2,54,10.694,0.71,20000,14605
20190320,3,4,4.4,18,72.2,60.2,72,12.695,0.737,26000,13909
20190321,3,6,0.5,19,175.8,93.2,46,24.554,0.869,32000,14577
20190322,3,6,0,17.1,100.2,83.6,66,13.488,0.988,35000,13621
20190323,3,1,1.8,18.6,103.5,59,108,10.508,0.952,40000,14418
20190324,3,4,0,17.6,97.2,81,46,12.02,0.276,24000,13292
20190325,3,7,0,16.9,69,57.4,52,11.56,0.756,22000,11249
20190326,3,4,0,18.1,68.4,57,54,13.497,1.06,28000,15371
20190327,3,10,0,18.3,127.7,55.8,66,15.186,1.399,22000,13142
20190328,3,15,0,19.1,65.8,54.8,78,12.185,0.97,20000,17133
20190329,3,11,0,19.2,98.7,82.2,52,22.699,1.069,25000,13134
20190330,3,12,3.1,18.5,66.4,55.4,52,9.38,0.597,38000,13932
20190331,3,10,0,17.8,68,56.6,40,10.611,0.285,29000,14718
20190301,3,6,0,14.6,225,112.6,166,44.346,4.722,170000,11989
20190302,3,5,0,15.4,210,105.1,154,33.831,3.145,220000,11791
20190303,3,6,0,15.7,207,103.4,150,41.044,4.421,230000,12577
20190304,3,8,0,14.8,233,116.3,284,53.152,5.644,250000,12019
20190305,3,6,0,14.7,219,109.4,186,43.965,4.296,360000,11012
20190306,3,8,0,16,211.8,106,228,35.052,4.266,280000,13126
20190307,3,9,0,15.8,241.2,120.6,194,41.947,4.217,220000,10542
20190308,3,9,0,15.6,403,134,216,41.901,4.357,250000,11279
20190309,3,9,0,15.5,231,107.1,148,40.379,4.159,180000,14035
20190310,3,6,9.9,14.5,202.8,106.6,220,41.948,4.319,240000,11761
20190311,3,3,0,14.7,202.8,134,484,45.869,6.071,330000,13437
20190312,3,10,0.8,15.8,253.2,103.1,180,39.273,4.431,240000,11283
20190313,3,5,0,14.6,292,132.3,244,44.218,4.833,270000,12371
20190314,3,4,0,15.4,376,130.9,254,46.415,4.774,240000,13054
20190315,3,3,0.9,14.4,156,118,208,39.452,4.448,230000,11526
20190316,3,4,0,14.8,98.4,54.6,50,8.99,0.969,22000,12135
20190317,3,5,0,14.8,95.7,53.2,66,7.612,0.773,25000,11742
20190318,3,6,0,15,137.4,114.3,194,41.613,4.529,230000,12853
20190319,3,10,0,15.5,254,126.8,228,45.104,4.471,250000,12319
20190320,3,4,4.4,16.2,376,188,435,54.77,5.924,280000,14900
20190321,3,6,0.5,16.6,345,121.2,238,39.285,4.297,260000,12567
20190322,3,6,0,15,223.8,112,224,42.64,4.611,250000,12189
20190323,3,1,1.8,16.4,223.4,118.9,178,42.046,4.431,210000,12311
20190324,3,4,0,16.3,192,96,132,41.389,4.27,180000,11785
20190325,3,7,0,14.9,211.2,105.7,198,46.252,4.413,250000,10354
20190326,3,4,0,15.9,214.2,107.1,154,44.6,4.314,230000,11534
20190327,3,10,0,16.2,386,134,315,45.423,5.397,260000,12089
20190328,3,15,0,17.2,290,144.8,307.5,49.084,5.289,270000,12546
20190329,3,11,0,16.7,270,134.9,245,46.352,5.686,330000,12964
20190330,3,12,3.1,17.1,214.8,107.4,182.5,42.431,4.189,260000,11715
20190331,3,10,0,18,270,134.9,292.5,56.114,6.043,320000,11053
20190301,3,8.8,0,16.4,187,124.7,240,52.405,6.56,105000,11596
20190302,3,8.9,0,14.6,196.3,130.9,260,50.396,6.76,111000,11787
20190303,3,10.3,0,16.1,193.8,129.2,240,50.247,6.88,108000,11494
20190304,3,10.9,0,18.1,235.5,157,240,52.444,7.116,103000,11992
20190305,3,11.8,0,17.9,220.2,146.8,280,52.509,7.8,104000,12256
20190306,3,11.2,0.3,17.8,190.4,126.9,300,50.286,6.977,109000,13078
20190307,3,8,3.8,17.5,163.5,109,280,49.86,7.057,105000,13523
20190308,3,9.7,0,18.1,208,138.7,280,54.48,6.753,106000,13460
20190309,3,12.6,0,16.5,195.9,130.6,300,51.645,7.211,110000,12779
20190310,3,9.7,12.4,15.9,202.7,135.1,260,52.275,6.965,102000,13579
20190311,3,10,0,17.7,204.9,146.4,280,49.418,7.027,105000,13924
20190312,3,9,0.7,17.5,168.3,120.2,220,51.479,5.788,114000,13276
20190313,3,5.2,0,17.4,224.4,160.3,280,49.492,5.622,118000,15857
20190314,3,7.7,0,17.7,207.7,148.4,240,51.59,7.88,106000,12061
20190315,3,8.1,1.4,17.7,162.6,116.1,260,48.953,7.784,101000,13122
20190316,3,8.3,0,16.2,195,139.3,300,54.67,6.828,107000,14125
20190317,3,8.4,0,15.6,182.4,130.3,280,50.89,6.736,107000,14504
20190318,3,11.1,0,16.6,198.4,141.7,260,53.088,7.058,115000,14039
20190319,3,14.7,0,18.3,187.2,133.7,280,50.541,6.78,109000,13427
20190320,3,15.6,4.1,18.5,176.6,126.1,260,50.842,7.273,112000,13318
20190321,3,15.1,0,18.7,239.7,159.8,280,44.233,6.543,105000,14423
20190322,3,8.3,0,18.3,162.6,108.4,300,47.34,7.196,113000,13254
20190323,3,6.8,0,16.3,196.1,130.7,280,45.886,7.124,105000,12160
20190324,3,7.6,0,15.4,205.7,137.1,260,48.22,7.042,108000,12844
20190325,3,10.8,0,17.8,207.4,138.3,280,45.134,6.753,107000,12830
20190326,3,13,0,18.3,182.4,121.6,280,52.636,7.116,107000,12579
20190327,3,16.6,0,18.9,214.8,143.2,280,55.723,6.58,104000,12473
20190328,3,10.5,0,18.8,192.2,128.1,320,51.62,6.314,103000,12790
20190329,3,11.7,0.1,18.9,180.6,120.4,300,49.979,6.032,107000,13373
20190330,3,10.3,4.8,17.5,194.1,129.4,280,50.784,5.64,109000,13649
20190331,3,7.2,0,16.8,179.8,119.9,240,51.845,5.938,105000,12537
20190301,3,10.6,0,15.8,84.8,82.2,163,35.199,3.288,200000,76598
20190302,3,10.7,0,15.9,93.2,90.6,166.3,34.744,3.25,210000,72770
20190303,3,11.2,0,16,89.8,88.4,163.8,35.313,3.345,200000,72730
20190304,3,13.2,0,16.4,111.9,87.2,169,35.342,3.22,210000,66620
20190305,3,11.7,0,16,102.9,86.2,161,34.651,3.008,190000,69110
20190306,3,10.6,1.1,14.3,109.9,83,165,35.298,3.176,210000,71920
20190307,3,9.1,0,14.5,80,76.4,152,32.758,3.002,200000,82210
20190308,3,12.9,0,15.1,116.9,118.8,170,38.258,3.561,210000,70810
20190309,3,11.8,0,15.4,96.8,95,163.8,37.699,3.364,190000,83336
20190310,3,8.4,29.7,13.8,82.3,80.4,140,36.506,3.174,200000,97650
20190311,3,9.2,0,15.1,76.9,71.2,137,31.031,3.06,210000,85230
20190312,3,11.7,0.1,14.6,90.9,81.2,145,32.303,3.085,190000,85720
20190313,3,5.3,0,15.6,83.7,81,158,33.27,3.158,200000,74570
20190314,3,11.7,0,15.8,84.9,82.4,161,33.267,3.022,180000,72560
20190315,3,12.7,4,15.6,90.6,86.5,165,34.419,3.137,200000,81880
20190316,3,7.7,0,15.1,86.8,84,155,34.801,3.288,190000,80720
20190317,3,9.9,0,15.4,88.8,84.4,160,33.551,3.25,210000,73440
20190318,3,13.5,0,16.1,88.4,82,155,34.147,3.238,200000,73950
20190319,3,15.6,0,16.4,87.6,80.3,158,33.759,3.125,220000,74170
20190320,3,14.2,33.7,16.1,92.2,85,185,39.709,3.433,200000,79050
20190321,3,14.5,5.7,16.1,67.8,65.2,132,29.552,2.78,170000,129140
20190322,3,15.3,0,14.9,77.3,74.8,152,26.228,2.492,180000,101020
20190323,3,7,0,14.5,81.3,78.4,158.8,33.835,3.231,180000,89120
20190324,3,6.9,0,14.4,85,79.8,160,34.631,3.174,190000,82290
20190325,3,10.9,0,15.4,94.8,92.2,167,35.629,3.281,200000,80437
20190326,3,19.4,0,15.8,95,93.6,167,36.172,3.38,210000,65180
20190327,3,16.8,0,15.2,92,91.4,168,35.646,3.131,200000,69940
20190328,3,12.5,0,16.5,94.2,91,163,36.336,3.263,190000,73340
20190329,3,13.9,0,16.8,82.1,75.5,160,36.135,3.44,190000,71760
20190330,3,11.6,1.1,15.8,72.5,69.8,153.8,35.085,3.421,190000,83580
20190331,3,7.7,0,15.4,83.8,70.4,155,36.108,3.592,200000,80587
20190401,4,3.1,0,11.5,72.6,32.1,26,22.522,1.627,32000,339
